,0,1,2,3,4,5,6,7,8,9,10,11
0,8.239553689470238,4.464675296752834,0.12117940500320065,0.034518861555246444,14.687980977487388,4.625348264828522,0.11897390133350662,0.0024921479661194628,23.098106196472784,4.297765655169571,0.06918027459975169,0.015971524858414406
1,8.242434711264037,4.4887085144603915,0.11841161282538595,0.011819050219493027,14.656935732367618,4.637078602949015,0.13217113324835933,0.014825367983441229,23.10448401319789,4.297395349539111,0.07966928913588428,0.014622050765295332
2,8.234613263226107,4.514293929306807,0.11562774602116944,0.03891303573436459,14.63154662784684,4.635760154114512,0.13247346169963234,0.01182294148323679,23.112483451216654,4.2928995029007915,0.08930987440969397,0.011124132906644374
3,8.236878639295274,4.524246339145175,0.15589921036563764,0.03599216869501839,14.601547078235749,4.641224725208872,0.13199678325311212,-0.0009215263593308595,23.11931841075241,4.297464365084145,0.07277364703969197,0.03074079206107626
4,8.237117273877669,4.520043814281926,0.16064603639502004,0.010670097964400048,14.485096232910399,4.610599003458581,0.10442309352744596,0.02334132682943009,23.12939659024713,4.2937781434834585,0.08799785550207474,-0.000614350906220573
5,8.236928767357629,4.51090175516379,0.16088132954210999,-0.006180437263090673,14.459752085980616,4.634563607977495,0.1344655438304539,0.012000730076969677,23.134963582332663,4.2954706088539485,0.10592186913952584,0.004069107763277103
6,8.236899350857634,4.4989581317983385,0.15681256356260515,0.007669413857911302,14.452001175339827,4.660144646349957,0.13489124334045022,0.005417791991895595,23.13052313477732,4.299449715078456,0.09194941986664168,-0.0030502764117443858
7,8.23503171963613,4.4820019297192335,0.13962219687408153,0.02587744461988493,14.449999166562153,4.657933884990347,0.13088509074295046,-0.005485710638525093,23.131437520276123,4.309320115889881,0.09435926018631144,0.022479546638933232
8,8.234734272168527,4.462317686715953,0.13594947549031194,0.016933402313447546,14.456703439083464,4.638618788529079,0.1192343557165023,0.02059534939908997,23.133973515339843,4.315064980788513,0.09447566882606798,0.021985176821374984
9,8.232121385512238,4.44602573832224,0.13158246750132346,0.02533878936064537,14.466971809552085,4.618786874153879,0.11133741386912166,0.0325573382348114,23.142218007147413,4.319703134105388,0.10363839824076354,0.02660981792663941
10,8.230412921373253,4.426268811799633,0.13733061138634625,0.03195783434859663,14.46451466538595,4.624979468632417,0.11937377655688335,0.033554455301007084,23.15557234474731,4.321098529920759,0.11323973406165315,0.03657543751817701
11,8.230463081578284,4.412925313645629,0.15052051403806666,0.048037223626227456,14.465925174500272,4.6250527267931405,0.14476673969279458,0.02552628211703877,23.170618913570472,4.316968693039391,0.10924571248458588,0.01965640617547373
12,8.21917478666776,4.412339144646168,0.1548918293722942,0.025642176071934638,14.461466027929585,4.629034645178538,0.13263001494164373,0.019112277116538536,23.186405469929603,4.312175684544616,0.1049422726738845,0.003481293730795212
13,8.231903507921286,4.42494135171959,0.1613335256379696,0.02324851619399837,14.461617751816904,4.626233534719385,0.008780390914482895,-0.08353983921093495,23.206033554404144,4.301267592304424,0.09749830946522124,0.009903517123928762
14,8.233025772723483,4.442560493735822,0.1568983453674581,0.031351383078802864,14.462967830309625,4.614365533870185,0.15268669602263396,-0.0443595858602374,23.12164728619849,4.2793430573197595,0.09486992461886908,0.014686640283267681
15,8.237367899176345,4.453322611562017,0.16020394676375746,0.015990479708725858,14.458068982969714,4.613408896146481,0.13522996040211582,-0.014451913701727772,23.1446929773449,4.270717641302034,0.10099984616824204,-0.00017627816495575688
16,8.23319351725179,4.476989252302948,0.169077341159038,0.025570543728874417,14.458220687741008,4.610607841684112,0.15380278100636469,-0.007791312771813802,23.167243566232234,4.271889159221375,0.11096375813280167,-0.015200144112642103
17,8.232188808681615,4.507143244405957,0.17356879456275048,0.03468246753092566,14.455096201827764,4.616063500052974,0.15997563122502262,-0.002792385029965356,23.176959149868086,4.331330959094997,0.10499424278337877,0.0010995373322058627
18,8.234165385410009,4.534642823755651,0.1806967266354168,0.028942926307570564,14.792679362666615,4.533179049374068,0.1427770292780233,0.007982475214022412,23.177897984124364,4.410668701818743,0.10332468658426952,0.0236645122971608
19,8.228927287158951,4.564578461110557,0.18000088713186885,0.026901312825589118,14.80403845068923,4.5323646111404265,0.1594388574799207,0.013388454933170507,23.174919706743854,4.525597606488794,0.10927985297716246,0.01946570659621061
20,8.210620230405265,4.612804748613682,0.16515019766557884,0.016775345332369133,14.824905682717798,4.525724427115608,0.1628311932071232,0.026664630482054617,23.168165035098287,4.6733279454560055,0.1376132884226015,0.01958527123932404
21,8.183556118965896,4.678142804644442,0.17114143592152914,0.031410331273597374,14.854600141270346,4.525862214330816,0.18092943082230414,0.005053816608966026,23.149839195672804,4.882247753498938,0.14556940610501085,0.020458445841129626
22,8.136870569800244,4.764950025581284,0.17295547141282686,0.00392490870809121,14.907705636905822,4.498427379886594,0.1897722244342282,-0.02162181382967018,23.12825580444606,5.155630114037075,0.1321950794339384,0.02737628487312916
23,8.080330884672142,4.8631982673559415,0.1457756608703143,-0.01893295269690168,14.943041101732119,4.498858198411923,0.1806227269072644,0.01168034779378536,23.12576689813257,5.470800959916478,0.1313791478249069,0.03105671452039413
24,8.013479819601887,4.956000800243489,0.1706990105749639,-0.010141389881489368,14.958441883847616,4.541085396183643,0.1803589423481002,0.024385485746129136,23.122994340499808,5.7916602466479485,0.11882276587218192,0.055155691551141285
25,7.943772320908249,5.0367154211945335,0.1779780405817356,0.0027959024815039967,14.974309249243381,4.6402173820697845,0.17026892338956354,0.015795370453362084,23.119980973809,6.0753508361401565,0.16872428672006096,0.033408308409835163
26,7.86242102662343,5.11050619492057,0.17798671579956046,-0.0021746261486739684,14.97691653790378,4.788532138990886,0.16483227434568515,0.0196550587388792,23.123785061391214,6.294100069606968,0.16574116685420887,0.009266369828865178
27,7.783488017192987,5.191456863246981,0.18068183623115908,-0.02186490466790569,14.981073389837375,4.9474817585900235,0.1929503235992808,0.0043786553795468405,23.11769213834701,6.442787394989775,0.1634733936777882,0.022393069451660263
28,7.697038511026325,5.292409582296734,0.14984212262070878,0.01866382298781445,15.010409948265805,5.0986272013885445,0.2009629581364505,0.0038586859223377072,23.121059382222942,6.544182600582569,0.15633753030266878,0.02897544855325145
29,7.5598071104793885,5.526428713787104,0.21716997831605733,0.03517386129220364,15.035291026771278,5.253775313776095,0.14697761118798952,-0.002565503746280671,23.11145169949157,6.6224170267687406,0.17316701308706964,0.02526233517517034
30,7.51161360095454,5.626585983727884,0.20707688863744067,0.01957452917025088,15.065414016546535,5.364244717076099,0.19496175215496614,-0.020147337210300285,23.101451121444878,6.7224308154070975,0.16860532233905634,0.028517455688453583
31,7.476631857333325,5.6936832611254635,0.20395525942886847,-0.004272253656204768,15.090738483484097,5.445663952462004,0.1879954185726142,-0.0013124769360166786,23.085015930344586,6.893839089406643,0.15880393028871895,0.03202048914141838
32,7.465919480663314,5.732507852489411,0.20567879742148806,-0.011499230028591705,15.128397693122471,5.521404048339419,0.19669283054385026,0.010996836483653252,23.079539775205692,7.114366620938622,0.16633885792359848,0.014845347576695816
33,7.4674882426281615,5.767048190042836,0.2226736774827452,-0.012059575295604969,15.154521461745038,5.627472561383022,0.1899510957713127,0.004310593378828497,23.079058688826922,7.404130920078098,0.16971810882438482,0.00978588458312648
34,7.474435837664899,5.831406502772137,0.21599967101327014,-0.000376990927034094,15.195769493766658,5.768072792624827,0.16054527670766627,0.05278460122856727,23.09565175177216,8.267035674534668,0.14799797125261918,0.0007749226470501245
35,7.4948891355771305,5.919679102925586,0.22539307185272756,-0.01655183255084472,15.219872699309395,5.898660458168081,0.20534074215596565,-0.04854049454669007,23.103670701054355,8.416700874242064,0.150304825953444,-0.014472708630553815
36,7.521069724214968,6.0441287027668285,0.18299749148127908,-0.000958181381149834,15.222840219207747,6.080190539068438,0.189465175369772,0.014245958097002315,23.10831047755044,8.521145360871463,0.1375088542818554,0.02030554097017516
37,7.566969023580548,6.182980102704517,0.19595701396106974,0.004104714297137939,15.231045642638884,6.217018004233157,0.1905347335996264,0.013323486485127921,23.107133378662862,8.586568601509626,0.12969486412263992,0.02946595018338917
38,7.616364011745567,6.3227316739099635,0.20291065160423494,0.006022247549277437,15.232971527225457,6.312748926441443,0.1959892531956404,-0.002052469686784253,23.07972227689651,8.680915997828045,0.11194718933474007,0.0340121566509955
39,7.664325673880309,6.450462115406711,0.20145752439934053,-0.014794115819781562,15.234728340749808,6.701067682219776,0.16797111987460578,0.032042204794158965,23.065251321742192,8.841439966522143,0.1207841775694845,0.03924515828561833
40,7.726229140937831,6.5697803231258085,0.21098843073612308,-0.0022095464485279467,15.22150038135226,6.881175452683528,0.14617787440808042,0.02315230082595418,23.067500794190693,9.063432102203834,0.15161348971606325,0.027006475818166082
41,7.789629008856144,6.650479714240889,0.21999698429443387,-0.001151912042912369,15.205586359187366,7.071725826473911,0.18489744325579008,0.027963109223973773,23.082565472040443,9.298106964699949,0.16234103125903435,0.02950236549419772
42,7.84173062501866,6.693296963890492,0.1979128523036381,0.005873916328851885,15.17083112164035,7.217697588714385,0.17515310833321834,-0.03691054918599665,23.068679466074748,9.517233157987235,0.13692993346725865,0.03363321751857992
43,7.889089804026144,6.732350470126642,0.20257687050925235,0.013100058575350432,15.12877287901223,7.380904857916898,0.16255934860125282,-0.02169004800216813,23.05225522831007,9.702437149294253,0.14212303812485552,0.03755052641656123
44,7.9338648369235765,6.767048027404032,0.19941055044538405,0.015343805625363674,15.095153850721195,7.492483455520621,0.16595727314756792,-0.0037660973730817187,23.03778258809766,9.834903575514916,0.1379010677471683,0.033871750976158514
45,7.961714954026058,6.775530696838577,0.19297060516518352,0.0033683144423957345,15.048682527152028,7.592846950901268,0.1613332725757872,-0.014682477992040359,23.00285812983577,9.96562033594415,0.1306659649654328,0.03771479284912342
46,7.9858346302288,6.787339046422348,0.1877457444944136,0.04472734537437231,15.014199857122627,7.746643734849662,0.15990253232305532,0.0055839194724001725,22.95336812153189,10.13226052398675,0.1209598803022156,0.05284607229751018
47,7.9950886684066536,6.836384111912966,0.19249157168923264,0.031176831599907768,14.978111194715895,7.943331050870611,0.1525693254293427,-0.011471745204428159,22.91961199460165,10.351922919472779,0.12395084562242055,0.055965952770294834
48,7.995023808051234,6.949706965103524,0.20295173347679826,0.06127474095222803,14.953720050113127,8.185733145649625,0.14184236224459973,0.006689116000769229,22.90665237056132,10.594569004166177,0.14191280382413182,0.04858761272972234
49,7.9747832183605984,7.069034160263642,0.2094923553015053,0.052620842545780984,14.933133602093253,8.410066599972355,0.15653728209962647,0.012044887415910484,22.869987509535733,10.815578419121628,0.12386677382169232,0.0322648778551186
50,7.940944240298253,7.165842588686104,0.20719328837894965,0.03989913847086697,14.912002100801368,8.578754199065598,0.13697169788920513,0.02365912038407857,22.84360530929104,11.015288483686575,0.12802369345283693,0.04283612861468744
51,7.892947257147727,7.249955353827213,0.19436218232263747,0.037780181084555886,14.884448275269108,8.695695334768855,0.12725132338845638,0.013823917530370895,22.799887080605984,11.151328731751294,0.09961484575526036,0.016669808191928436
52,7.834682774209088,7.315234190274298,0.19481634726921526,0.021507924973844936,14.85899965308015,8.786684286741886,0.12897001582545478,0.028120010988296938,22.759977626418934,11.296051212629163,0.09855179915793358,0.029942325940619977
53,7.7644470924632545,7.416514709676008,0.16391799678498958,0.05836857313654442,14.841331669125555,8.904158816628707,0.13140236424524615,0.0262567833284974,22.708632024083787,11.484669243607435,0.10229381637440116,0.058821553290951935
54,7.718037127973429,7.472559206465244,0.1709624968741986,0.003581153800054018,14.81760373492748,9.05516229802917,0.12456160740618805,0.010459730416539458,22.669463229232715,11.698658180160955,0.10093247807352347,0.028941922360784914
55,7.671624790063213,7.528606569387938,0.17287248453903747,-0.00664109097214091,14.805681843195135,9.223715249661447,0.13363534032993168,0.02525065969243847,22.62412169953146,11.950498772141296,0.07608452130361229,0.0247213595499958
56,7.602576308911795,7.571509941887982,0.14196885705342804,-0.002973823623436652,14.778266620867514,9.337908616578364,0.10599935421172578,0.0003700090500136991,22.587784211448067,12.206390964282214,0.0812456821103941,0.05480090454013319
57,7.5360847571650815,7.606800234589173,0.1267493945103905,0.007974395980222846,14.78309299057326,9.419235946588561,0.11185656800462884,0.005666409288591843,22.54921025053504,12.464342834723675,0.07703304624835043,0.03349492178972069
58,7.47937609858934,7.632033820456159,0.16449136006596612,0.012945750795094423,14.784438010036414,9.486286489406282,0.09991228300988583,0.004187565372919931,22.498582063877187,12.694170404239829,0.0459026282862257,0.014033841826691365
59,7.432156651199802,7.6648037678021455,0.1832998244488812,0.016036656665569096,14.780129449837105,9.553048060817947,0.10184095794656206,0.005693793509302699,22.450915648111607,12.921370067228036,0.07431723853700528,0.03465469746273735
60,7.394426228800081,7.705110771452758,0.17599863582636704,0.026617291132980392,14.774931766979305,9.688875216449704,0.1106137127954636,0.027579096098362114,22.41858790497768,13.153648450125502,0.08228724742861898,0.06359881217932642
61,7.3600518943420505,7.7610906579609855,0.1698215027364459,0.03300995620014227,14.7776152475579,9.902004121274985,0.12086137397486467,0.022836993692425967,22.389998074313134,13.396064199670686,0.08157459322461978,0.04466078526221656
62,7.3337786637652425,7.836514034276763,0.17528088310129608,0.036298925868815696,14.799961335691053,10.171215885676373,0.13041070228155938,0.020421770991529756,22.347981490282322,13.665415028059005,0.03690534977884893,0.07878448551396915
63,7.322456975927352,7.9479439906326865,0.17368880152662738,0.03407638807508569,14.82410535682176,10.43352376896203,0.12956286028634476,0.0106520061219053,22.33916203186934,13.965545409543484,0.06746662049751803,0.0448247154887109
